TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-13 17:56:11,1765648571532,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,w5vvm-1765648571494-a76ee5299c4c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:56:11,1765648571494,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,w5vvm-1765648571494-a76ee5299c4c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,63,iad1,281,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDP73HQ0CFCRRHKWKAMZYZ,OEN8spY00vp0,1
2025-12-13 17:56:11,1765648571521,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,m5csz-1765648571492-bcd9c32b9553,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:56:11,1765648571492,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,m5csz-1765648571492-bcd9c32b9553,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,121,iad1,281,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDP73G3Q65Y38T4XAP8GFW,5pMUy9wbFqct,1
2025-12-13 17:55:59,1765648559539,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=606&direction=S,200,xtl2q-1765648559503-d6b332fec292,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=606 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:55:59,1765648559539,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=606&direction=S,200,xtl2q-1765648559503-d6b332fec292,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:55:59,1765648559503,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=606&direction=S,200,xtl2q-1765648559503-d6b332fec292,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,57,iad1,281,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDNVD3ZJBCPYYZ4B8J7GED,5pMUy9wbFqct,1
2025-12-13 17:55:49,1765648549685,nyc-commute-web.vercel.app/api/mta,GET,routeId=F&stopId=D17&direction=S,200,hsz44-1765648549643-2d2da868e783,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=F stopId=D17 type=F,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:55:49,1765648549685,nyc-commute-web.vercel.app/api/mta,GET,routeId=F&stopId=D17&direction=S,200,hsz44-1765648549643-2d2da868e783,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs-bdfm,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:55:49,1765648549643,nyc-commute-web.vercel.app/api/mta,GET,routeId=F&stopId=D17&direction=S,200,hsz44-1765648549643-2d2da868e783,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,62,iad1,280,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDNHRZESXW17CY2CCY2AG7,5pMUy9wbFqct,1
2025-12-13 17:55:41,1765648541599,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,wfm28-1765648541557-212e70d976bc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:55:41,1765648541599,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,wfm28-1765648541557-212e70d976bc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:55:41,1765648541557,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,wfm28-1765648541557-212e70d976bc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,102,iad1,279,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDN9W3GMCHPXA7KDM9RX0C,OEN8spY00vp0,1
2025-12-13 17:55:41,1765648541593,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,hhmgm-1765648541557-893818c954c9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:55:41,1765648541557,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,hhmgm-1765648541557-893818c954c9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,185,iad1,280,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDN9W4GB0DRNDKXD4907JS,5pMUy9wbFqct,1
2025-12-13 17:54:14,1765648454781,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,smx9x-1765648454759-8a321dd69639,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:54:14,1765648454781,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,smx9x-1765648454759-8a321dd69639,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:54:14,1765648454759,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,smx9x-1765648454759-8a321dd69639,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,55,iad1,280,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDJN3F56VKF0C4P46SJ85H,5pMUy9wbFqct,1
2025-12-13 17:54:14,1765648454792,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,4qlm4-1765648454759-ac9c7d6d7e6a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:54:14,1765648454759,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,4qlm4-1765648454759-ac9c7d6d7e6a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,48,iad1,277,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDJN3M1TZB5NXTBEJDXXG7,OEN8spY00vp0,1
2025-12-13 17:54:11,1765648451670,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,6wcs6-1765648451638-84270bb7c475,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:54:11,1765648451670,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,6wcs6-1765648451638-84270bb7c475,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:54:11,1765648451638,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,6wcs6-1765648451638-84270bb7c475,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,67,iad1,279,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDJJ1YRX8RZ8CM8VZ4YSEP,5pMUy9wbFqct,1
2025-12-13 17:54:11,1765648451668,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,2zthl-1765648451638-6df22cf121aa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:54:11,1765648451638,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,2zthl-1765648451638-6df22cf121aa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,58,iad1,277,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDJJ1XQ98P4BCASBZJFCV4,OEN8spY00vp0,1
2025-12-13 17:54:05,1765648445511,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,whghp-1765648445477-438abb50d812,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:54:05,1765648445477,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,whghp-1765648445477-438abb50d812,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,94,iad1,276,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDJC1KEQC1DKKYCC3N7N3R,OEN8spY00vp0,1
2025-12-13 17:54:05,1765648445511,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,b2g9g-1765648445477-2f9f29c7f45f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:54:05,1765648445511,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,b2g9g-1765648445477-2f9f29c7f45f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:54:05,1765648445477,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,b2g9g-1765648445477-2f9f29c7f45f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,65,iad1,276,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDJC1QSDQ70QHNNK6D7JQ8,5pMUy9wbFqct,1
2025-12-13 17:53:46,1765648426788,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,dcl22-1765648426749-f20b6859bb52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:53:46,1765648426788,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,dcl22-1765648426749-f20b6859bb52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:53:46,1765648426749,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,dcl22-1765648426749-f20b6859bb52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,61,iad1,274,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDHSRBW8CEBD9ZZRVN86VW,5pMUy9wbFqct,1
2025-12-13 17:53:46,1765648426787,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,8znks-1765648426749-d0105fe04514,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:53:46,1765648426749,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,8znks-1765648426749-d0105fe04514,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,78,iad1,276,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDHSRDPJCKEJMTHYCC0MTW,OEN8spY00vp0,1
2025-12-13 17:53:16,1765648396645,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,d4s2p-1765648396618-f955e0b45cdd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:53:16,1765648396645,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,d4s2p-1765648396618-f955e0b45cdd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:53:16,1765648396618,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,d4s2p-1765648396618-f955e0b45cdd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,72,iad1,273,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDGWAKJ48564N1V6Q3F24A,5pMUy9wbFqct,1
2025-12-13 17:53:16,1765648396639,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,gtnh5-1765648396612-f1d77ae92734,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:53:16,1765648396612,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,gtnh5-1765648396612-f1d77ae92734,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,74,iad1,275,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDGWADW7FH366GS6FPAJ94,OEN8spY00vp0,1
2025-12-13 17:53:14,1765648394853,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,nhrrw-1765648394817-e44d35200ee1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
